PEDFE_code,mean_anger,mean_disgust,mean_fear,mean_happiness,mean_sadness,mean_surprise,mean_neutral
19_fg_8,0.06814085692167282,0.017357002943754196,0.0036412158515304327,0.7906323671340942,0.03256480395793915,0.010980475693941116,0.07668332010507584
19_fg_9,0.01641038991510868,0.0077726268209517,0.0022060240153223276,0.9519787430763245,0.009145788848400116,0.0037676263600587845,0.008718776516616344
19_fs_1,0.0029770280234515667,0.010439572855830193,0.0006781250122003257,0.9467388987541199,0.022550836205482483,0.001073925057426095,0.015541563741862774
19_fs_2,0.0014661180321127176,0.0006290482124313712,0.0005258381715975702,0.9693006277084351,0.007908250205218792,0.0004709816421382129,0.019699187949299812
19_fs_3,0.0034268584568053484,0.00047466071555390954,0.00043131475104019046,0.9583828449249268,0.007950572296977043,0.002913875738158822,0.026419928297400475
19_fs_4,0.0013522941153496504,0.0005536188837140799,0.0003045929770451039,0.9541355967521667,0.017278963699936867,0.0007846475346013904,0.025590265169739723
19_pg_1,0.03565270081162453,0.0031846638303250074,0.006039854139089584,0.26459434628486633,0.17971335351467133,0.00882489699870348,0.5019902586936951
19_pg_2,0.1502891629934311,0.04719345271587372,0.028681673109531403,0.12736327946186066,0.4361247718334198,0.004298848565667868,0.20604880154132843
19_pg_3,0.06387652456760406,0.04310281202197075,0.006072071380913258,0.7773192524909973,0.06237230449914932,0.013331107795238495,0.03392602503299713
19_pg_4,0.009507114998996258,0.007543089333921671,0.003282007994130254,0.8339976668357849,0.05060851201415062,0.0025870639365166426,0.09247449040412903
19_pg_5,0.032299432903528214,0.004605501424521208,0.002727091545239091,0.7541393041610718,0.03312278538942337,0.010960360057651997,0.16214555501937866
19_pg_7,0.0328555554151535,0.005706507712602615,0.005525176879018545,0.6244215965270996,0.06970849633216858,0.013498419895768166,0.24828431010246277
19_pg_8,0.019869128242135048,0.011766952462494373,0.0207452904433012,0.6614702343940735,0.0563206784427166,0.058934204280376434,0.170893594622612
19_rg_1,0.0385277196764946,0.0069635477848351,0.0062737236730754375,0.28816258907318115,0.19709691405296326,0.006120665464550257,0.45685482025146484
19_rg_2,0.05389474704861641,0.008309346623718739,0.010630011558532715,0.24189983308315277,0.3093057870864868,0.005112201441079378,0.3708480894565582
19_rg_4,0.03894508257508278,0.007689732126891613,0.007504741661250591,0.5493882894515991,0.163022980093956,0.012524726800620556,0.220924511551857
19_rg_5,0.029065007343888283,0.012252585031092167,0.012879743240773678,0.1357433944940567,0.534168004989624,0.0016026803059503436,0.274288535118103
19_rs_1,0.061983127146959305,0.03904503956437111,0.0026230693329125643,0.6615049242973328,0.046759430319070816,0.002243062714114785,0.18584130704402924
19_rs_2,0.1974966675043106,0.42178457975387573,0.009265696629881859,0.11078539490699768,0.17955845594406128,0.001533684553578496,0.07957552373409271
19_rs_3,0.14364129304885864,0.3341049253940582,0.00579273933544755,0.27376216650009155,0.12427429109811783,0.001862004166468978,0.116562619805336
19_rs_4,0.09377297759056091,0.469370573759079,0.014146702364087105,0.09911344200372696,0.2484050840139389,0.0012153073912486434,0.07397589087486267
19_sg_1,0.01658244989812374,0.008114166557788849,0.0034537301398813725,0.6649191975593567,0.08049871027469635,0.010434786789119244,0.2159968763589859
19_sg_3,0.04042421281337738,0.004969597328454256,0.0056159901432693005,0.6327092051506042,0.06243172660470009,0.007444542832672596,0.2464047521352768
19_ss_1,0.02067321166396141,0.012358316220343113,0.00917424913495779,0.6310508847236633,0.12418809533119202,0.03390286862850189,0.16865235567092896
19_ss_2,0.018435470759868622,0.008136716671288013,0.003377338172867894,0.8039880394935608,0.036731865257024765,0.0649409145116806,0.06438963860273361
19_ss_3,0.020870381966233253,0.008344265632331371,0.0037619792856276035,0.790412962436676,0.07142419368028641,0.04685251787304878,0.05833365395665169
19_ts_2,0.018162742257118225,0.002564098918810487,0.002053468022495508,0.47811171412467957,0.22963786125183105,0.0006373172509483993,0.2688327729701996
19_ts_3,0.011418186128139496,0.0032012166921049356,0.00231458549387753,0.6463801264762878,0.1606241911649704,0.0009322536061517894,0.1751294583082199
1_dg_1,0.018695520237088203,0.5216085910797119,0.0034927823580801487,0.0029306092765182257,0.4001006484031677,0.00031422110623680055,0.05285760387778282
1_dg_2,0.06707383692264557,0.27759018540382385,0.0032940933015197515,0.0005302217323333025,0.5838050842285156,0.00040889723459258676,0.06729773432016373
1_dg_3,0.033363450318574905,0.03491067886352539,0.049570851027965546,0.09655356407165527,0.7126074433326721,0.0326327383518219,0.04036124795675278
1_dg_4,0.016751199960708618,0.710265040397644,0.010104677639901638,0.058549828827381134,0.14160701632499695,0.002056698314845562,0.06066553667187691
1_dg_5,0.0037939809262752533,0.5495177507400513,0.01386148203164339,0.05339609831571579,0.3494054973125458,0.0016826243372634053,0.028342489153146744
1_dg_6,0.011986161582171917,0.4869936406612396,0.030940670520067215,0.019784534350037575,0.40466514229774475,0.0037619303911924362,0.0418679341673851
1_ds_1,0.026425225660204887,0.704666793346405,0.0026361618656665087,0.003018386196345091,0.11648920178413391,0.0012222292134538293,0.1455419361591339
1_ds_2,0.0379309244453907,0.7228562831878662,0.003894681576639414,0.0017528203316032887,0.16015827655792236,0.0017608626512810588,0.07164608687162399
1_ds_3,0.03554690629243851,0.7375447154045105,0.004219116177409887,0.0065185679122805595,0.11424336582422256,0.0007475462043657899,0.10117977112531662
1_ds_4,0.0261607114225626,0.7282575368881226,0.003997318912297487,0.00610549608245492,0.11521374434232712,0.0005418263608589768,0.11972338706254959
1_fg_1,0.004142845049500465,0.037486229091882706,0.007316119037568569,0.7762769460678101,0.04235413670539856,0.003221861319616437,0.12920185923576355
1_fg_2,0.005444909445941448,0.009137117303907871,0.0025376819539815187,0.8263150453567505,0.023299379274249077,0.0031252496410161257,0.13014061748981476
1_fg_3,0.0012264344841241837,0.009833604097366333,0.0001838495663832873,0.9856375455856323,0.0008320134365931153,0.0004622273554559797,0.0018244675593450665
1_fg_4,0.0359995998442173,0.09218313544988632,0.007565411273390055,0.6169840097427368,0.03657422214746475,0.01886017620563507,0.1918334811925888
1_fg_5,0.0023918079677969217,0.005096226464956999,0.002036761026829481,0.9581088423728943,0.011743109673261642,0.00586590776219964,0.014757338911294937
1_fs_1,0.0066912733018398285,0.0010485263774171472,0.001358567737042904,0.7692696452140808,0.05708349496126175,0.0019484321819618344,0.16260001063346863
1_fs_2,0.009357500821352005,0.0037012575194239616,0.004252382088452578,0.7916091084480286,0.09508789330720901,0.0027380320243537426,0.09325386583805084
1_fs_3,0.011337628588080406,0.0021989077795296907,0.002202404197305441,0.7516546845436096,0.07847309857606888,0.0014293042477220297,0.15270395576953888
1_fs_4,0.004189352039247751,0.0032233186066150665,0.002060909755527973,0.8276779651641846,0.04392201080918312,0.0023186905309557915,0.11660778522491455
1_pg_2,0.026401568204164505,0.005980099085718393,0.012681504711508751,0.08925966173410416,0.1858331710100174,0.054589562118053436,0.6252544522285461
1_pg_3,0.04501093551516533,0.014668400399386883,0.02094729244709015,0.055900029838085175,0.280929833650589,0.11511074751615524,0.46743273735046387
1_pg_4,0.029786724597215652,0.015584575943648815,0.035109225660562515,0.013576621189713478,0.478839248418808,0.18124210834503174,0.24586153030395508
1_ps_1,0.04129992052912712,0.015530438162386417,0.04416335001587868,0.009268855676054955,0.46136680245399475,0.027836916968226433,0.4005337059497833
1_ps_3,0.06823279708623886,0.17563633620738983,0.02935192920267582,0.004121145699173212,0.46441584825515747,0.005230131559073925,0.2530118227005005
1_rg_1,0.06969638168811798,0.031025458127260208,0.052219208329916,0.07028291374444962,0.4926907420158386,0.013118480332195759,0.2709667980670929
1_rg_2,0.3090663254261017,0.039494987577199936,0.01722642593085766,0.0628194808959961,0.3888731598854065,0.007483801804482937,0.17503581941127777
1_rg_3,0.07770480215549469,0.08604749292135239,0.01809113472700119,0.16940774023532867,0.5077918171882629,0.00603406922891736,0.13492301106452942
1_rg_4,0.07996748387813568,0.05113520845770836,0.09382489323616028,0.011326177045702934,0.53754061460495,0.051527053117752075,0.17467859387397766
1_rs_1,0.20617139339447021,0.03634223714470863,0.007318298798054457,0.0010786813218146563,0.5839821696281433,0.003138719592243433,0.16196857392787933
1_rs_2,0.1784977912902832,0.06505044549703598,0.022457070648670197,0.0027833017520606518,0.5260273218154907,0.0057436805218458176,0.1994403749704361
1_rs_3,0.250435471534729,0.007221043109893799,0.005736765917390585,0.0015599819598719478,0.6296831965446472,0.0010402050102129579,0.10432329028844833
1_rs_4,0.164031520485878,0.05168907716870308,0.01012139581143856,0.0030020319391041994,0.5646503567695618,0.00518017215654254,0.20132535696029663
1_sg_2,0.023810647428035736,0.004984214901924133,0.00959673710167408,0.1860654354095459,0.22650264203548431,0.11923801153898239,0.4298022985458374
1_ss_1,0.019696887582540512,0.013264344073832035,0.030154377222061157,0.022893084213137627,0.2964094281196594,0.2220403105020523,0.39554157853126526
1_ss_2,0.40344664454460144,0.03523169085383415,0.037482984364032745,0.028276490047574043,0.06573168933391571,0.3537217974662781,0.07610867917537689
1_ss_3,0.1261594444513321,0.16464750468730927,0.10312093794345856,0.06683908402919769,0.23782770335674286,0.03958272561430931,0.2618226706981659
1_ts_2,0.26631826162338257,0.02701144479215145,0.0042294468730688095,0.0020999079570174217,0.4924597442150116,0.0028467103838920593,0.205034539103508
1_ts_4,0.19423595070838928,0.008145195432007313,0.009232744574546814,0.0015478404238820076,0.6427721381187439,0.0010909474221989512,0.1429750919342041
20_dg_1,0.08545509725809097,0.26429271697998047,0.006404807325452566,0.35132864117622375,0.16587382555007935,0.020587002858519554,0.10605787485837936
20_dg_2,0.06626620888710022,0.09159786254167557,0.005251467227935791,0.476505845785141,0.09926306456327438,0.026015302166342735,0.2351001799106598
20_dg_3,0.09489297866821289,0.14947478473186493,0.009745360352098942,0.45259732007980347,0.13797259330749512,0.03257037699222565,0.12274659425020218
20_dg_4,0.07972836494445801,0.12582938373088837,0.005401927512139082,0.4232346713542938,0.08645273745059967,0.05129244923591614,0.22806048393249512
20_dg_5,0.12110055238008499,0.254558801651001,0.0073760696686804295,0.29758256673812866,0.15284761786460876,0.022473754361271858,0.14406059682369232
20_ds_1,0.06534242630004883,0.06751839816570282,0.03528492525219917,0.1566942036151886,0.17940981686115265,0.15882214903831482,0.33692803978919983
20_ds_2,0.07327736169099808,0.07731802016496658,0.11797352880239487,0.12200987339019775,0.11720584332942963,0.3340139091014862,0.15820148587226868
20_fg_1,0.022957468405365944,0.034513816237449646,0.0029999911785125732,0.8161395192146301,0.007746886927634478,0.10489632189273834,0.010745968669652939
20_fg_2,0.029539167881011963,0.009639819152653217,0.001735272933728993,0.8962912559509277,0.005072782747447491,0.04688963294029236,0.010832034051418304
20_fg_3,0.030382081866264343,0.008071848191320896,0.004743507131934166,0.7983158826828003,0.007621565833687782,0.1415054351091385,0.009359654039144516
20_fs_1,0.03362683951854706,0.014322462491691113,0.005470034666359425,0.696745753288269,0.00695404689759016,0.22653824090957642,0.016342658549547195
20_fs_2,0.014386776834726334,0.0027098748832941055,0.0061225490644574165,0.7284298539161682,0.006719453725963831,0.2190077304840088,0.022623702883720398
20_pg_1,0.11154376715421677,0.07143580168485641,0.01902756281197071,0.40284621715545654,0.03698071837425232,0.1545892208814621,0.2035767138004303
20_ps_2,0.08322636783123016,0.04965299367904663,0.017762836068868637,0.5834478735923767,0.04625435173511505,0.1295696645975113,0.09008591622114182
20_ps_3,0.0783194899559021,0.06572949141263962,0.016724811866879463,0.5231591463088989,0.08039364218711853,0.10043332725763321,0.1352401077747345
20_rs_3,0.014548052102327347,0.028304485604166985,0.0073195514269173145,0.017929695546627045,0.7463503479957581,0.0016679373802617192,0.18387994170188904
20_sg_1,0.016506243497133255,0.01033596321940422,0.0023839883506298065,0.8139667510986328,0.004538052715361118,0.13002729415893555,0.02224164642393589
20_ss_1,0.0495150126516819,0.01985391043126583,0.011589289642870426,0.2682841718196869,0.01480784174054861,0.6013085842132568,0.03464117273688316
20_ss_2,0.0760013535618782,0.029427863657474518,0.014993693679571152,0.2580721378326416,0.020161403343081474,0.5786729454994202,0.022670632228255272
20_ss_3,0.12467727810144424,0.025277098640799522,0.05763724818825722,0.21839047968387604,0.02734886109828949,0.4993385374546051,0.04733048751950264
20_ss_4,0.07981065660715103,0.025973554700613022,0.012371846474707127,0.25871559977531433,0.027538374066352844,0.5330713391304016,0.0625186488032341
20_tg_1,0.002005253918468952,0.0016404509078711271,0.0008573526865802705,0.0022436752915382385,0.7577769160270691,0.00014799922064412385,0.23532837629318237
20_tg_2,0.002775811357423663,0.0034942864440381527,0.002140802564099431,0.0034043656196445227,0.7000681757926941,0.0003313993220217526,0.2877851724624634
20_ts_1,0.004858725238591433,0.004083682782948017,0.0010496601462364197,0.007881510071456432,0.7155560255050659,0.0007075670873746276,0.2658628523349762
20_ts_2,0.005132660269737244,0.00528897438198328,0.0005501503474079072,0.008863324299454689,0.7441155910491943,0.0002882643311750144,0.23576101660728455
20_ts_3,0.006735972594469786,0.018633773550391197,0.0007566754939034581,0.007640910800546408,0.7602707147598267,0.0002200547169195488,0.20574185252189636
21_dg_1,0.026042064651846886,0.31849488615989685,0.08794824033975601,0.09235914796590805,0.2884772717952728,0.016496028751134872,0.17018239200115204
21_dg_2,0.02880863845348358,0.23845738172531128,0.049103379249572754,0.19278347492218018,0.36472392082214355,0.0014981937129050493,0.12462502717971802
21_dg_3,0.022972628474235535,0.3217221200466156,0.012096598744392395,0.1828431338071823,0.27962392568588257,0.0005996647523716092,0.18014194071292877
21_ds_1,0.0188544150441885,0.6433064341545105,0.0032122498378157616,0.25391697883605957,0.04672408476471901,0.0005290032713674009,0.03345685452222824
21_ds_2,0.020315276458859444,0.657540500164032,0.0018486916087567806,0.20536601543426514,0.0807727500796318,0.00031656608916819096,0.033840253949165344
21_fg_1,0.04280002415180206,0.00885332003235817,0.006443230900913477,0.5027742981910706,0.26539549231529236,0.001890548039227724,0.1718430370092392
21_fg_2,0.015360133722424507,0.005584326107054949,0.004259495064616203,0.8838275671005249,0.06284238398075104,0.0029162399005144835,0.025209972634911537
21_fg_3,0.0036174894776195288,0.0016623296542093158,0.0017666498897597194,0.9532003998756409,0.02083524689078331,0.002966984175145626,0.015950888395309448
21_fg_4,0.016842015087604523,0.008701341226696968,0.005127220414578915,0.8263545632362366,0.08917903900146484,0.002893394324928522,0.050902485847473145
21_fs_1,0.011283079162240028,0.007340187672525644,0.003117656335234642,0.9193912744522095,0.03770904242992401,0.001407139701768756,0.019751671701669693
21_fs_2,0.013027879409492016,0.009602971374988556,0.0038491603918373585,0.8665259480476379,0.07075919210910797,0.0020786772947758436,0.03415614366531372
21_fs_3,0.007888337597250938,0.009253095835447311,0.0031139340717345476,0.9260229468345642,0.030496539548039436,0.003888831241056323,0.019336340948939323
21_pg_2,0.024242671206593513,0.17092229425907135,0.015271186828613281,0.5246214270591736,0.245625838637352,0.002252377336844802,0.017064135521650314
21_ps_1,0.03964799642562866,0.04037937521934509,0.04498545825481415,0.5528751015663147,0.1584121584892273,0.020615920424461365,0.14308390021324158
21_rg_2,0.10047031193971634,0.018952909857034683,0.010489990003407001,0.09546852111816406,0.6719385385513306,0.0007814665441401303,0.10189829766750336
21_rs_1,0.20111674070358276,0.034231700003147125,0.007133204955607653,0.13864168524742126,0.43172386288642883,0.0035205758176743984,0.1836322695016861
21_rs_2,0.18008172512054443,0.031695406883955,0.005393494386225939,0.14576436579227448,0.46059170365333557,0.000532336242031306,0.17594093084335327
21_ss_1,0.06619158387184143,0.02464674971997738,0.09101086854934692,0.7041260004043579,0.009352513588964939,0.10077350586652756,0.003898781957104802
21_ss_2,0.09385577589273453,0.04068462923169136,0.076478011906147,0.2891266942024231,0.1604769378900528,0.2733807861804962,0.0659971758723259
21_tg_1,0.025921711698174477,0.002975688548758626,0.0018289461731910706,0.023311611264944077,0.40371549129486084,0.03562486916780472,0.5066216588020325
21_ts_1,0.031087668612599373,0.047565411776304245,0.028155183419585228,0.0344436950981617,0.7593511939048767,0.0008317076717503369,0.09856516122817993
21_ts_2,0.051327820867300034,0.02366632968187332,0.01110820472240448,0.12851089239120483,0.6290248036384583,0.0005974781815893948,0.15576452016830444
22_dg_1,0.013203459791839123,0.012477402575314045,0.003086868906393647,0.30339524149894714,0.5308363437652588,0.00553063303232193,0.13147012889385223
22_dg_2,0.0037217310164123774,0.001459875493310392,0.00045775086618959904,0.03665172681212425,0.9315239191055298,0.00010170391760766506,0.026083340868353844
22_ds_1,0.05452682077884674,0.06979870796203613,0.0033954931423068047,0.05316954478621483,0.6002460718154907,0.0005904333083890378,0.21827296912670135
22_ds_2,0.01804305985569954,0.0013825263595208526,0.0007924132514744997,0.015821555629372597,0.6116504073143005,0.000620534410700202,0.35168957710266113
22_fg_1,0.005759504158049822,0.0008532156352885067,0.0003116231819149107,0.2537889778614044,0.5849862694740295,0.00018064799951389432,0.15411972999572754
22_fg_2,0.0017886192072182894,0.0044173914939165115,0.00012495924602262676,0.723240852355957,0.18623888492584229,0.00016945935203693807,0.08401986956596375
22_fg_3,0.0032028313726186752,0.0010825080098584294,0.00035982890403829515,0.7077143788337708,0.25842875242233276,0.0006259431829676032,0.028585707768797874
22_fs_1,0.0010278605623170733,0.0077856602147221565,0.00021055738034192473,0.7133203744888306,0.02882588841021061,0.00023390902788378298,0.24859562516212463
22_fs_2,0.0042863935232162476,0.007457133382558823,0.0006279046065174043,0.5245334506034851,0.15230385959148407,0.0003167229297105223,0.31047454476356506
22_fs_3,0.002500042784959078,0.003094649175181985,0.000556022219825536,0.6058443784713745,0.04899816960096359,0.0014918226515874267,0.3375149071216583
22_ps_1,0.004039284773170948,0.00031638058135285974,0.0005143160233274102,0.030039185658097267,0.4253023564815521,0.0010939037892967463,0.5386945605278015
22_ps_2,0.004380157683044672,0.0021262094378471375,0.3569481670856476,0.05243539810180664,0.0661947950720787,0.22528871893882751,0.2926265597343445
22_ps_3,0.006125283427536488,0.002644356805831194,0.0009976272704079747,0.027726486325263977,0.4410839080810547,0.0007619827520102262,0.520660400390625
22_rg_1,0.005178065039217472,7.299267599591985e-05,6.0003483667969704e-05,0.0007910474669188261,0.9742574691772461,1.4428747817873955e-05,0.019626017659902573
22_rs_1,0.382167249917984,0.0015743946423754096,0.0009030085057020187,0.001578619470819831,0.4881695508956909,0.0004948450950905681,0.12511228024959564
22_sg_1,0.016688643023371696,0.1778576821088791,0.021294686943292618,0.5695229768753052,0.0954117551445961,0.04226115345954895,0.07696309685707092
22_ss_1,0.002083497354760766,0.0002498370595276356,0.557273268699646,0.0006080432212911546,0.20116610825061798,0.1626763939857483,0.07594282925128937
22_ss_2,0.008908712305128574,0.005363519303500652,0.125482439994812,0.0059937648475170135,0.11961604654788971,0.4479614198207855,0.2866740822792053
22_ts_1,0.004702078178524971,0.00018837078823707998,0.0003300479147583246,0.004761898890137672,0.7874140739440918,0.0009706996497698128,0.2016327679157257
22_ts_2,0.024169180542230606,0.00033412143238820136,0.001085094059817493,0.0035400488413870335,0.8476593494415283,0.0003522181650623679,0.12286001443862915
23_dg_1,0.008350993506610394,0.2466876059770584,0.025038978084921837,0.24739935994148254,0.2758978009223938,0.006047029979526997,0.19057822227478027
23_dg_2,0.003278055228292942,0.041045647114515305,0.013506893068552017,0.2865447998046875,0.5141472816467285,0.04212785139679909,0.09934940934181213
23_ds_1,0.007322638761252165,0.309373676776886,0.02440713532269001,0.008959622122347355,0.14773118495941162,0.25982919335365295,0.24237652122974396
23_ds_2,0.006351817399263382,0.02916717156767845,0.0036116482224315405,0.03328860178589821,0.3355995714664459,0.02873058058321476,0.5632505416870117
23_ds_3,0.047664131969213486,0.22152294218540192,0.010404582135379314,0.0013345688348636031,0.5347099304199219,0.00286781950853765,0.1814960390329361
23_fg_1,0.0010791741078719497,0.01139332540333271,0.0012472218368202448,0.740716814994812,0.1007460206747055,0.006280350033193827,0.13853707909584045
23_fg_2,0.002006107708439231,0.07421909272670746,0.0008518750546500087,0.7740107774734497,0.0779849961400032,0.003142778528854251,0.067784383893013
23_fg_3,0.002504239557310939,0.03931177780032158,0.001976950792595744,0.9232850670814514,0.016213510185480118,0.00427134009078145,0.012437082827091217
23_fg_4,0.0020489452872425318,0.04804486036300659,0.0007938708295114338,0.9062079191207886,0.031188422814011574,0.002616363810375333,0.00909957755357027
23_fg_5,0.0028612709138542414,0.0139925517141819,0.016165606677532196,0.9096364974975586,0.016024582087993622,0.02162191830575466,0.019697559997439384
23_fs_1,0.0015007907059043646,0.0014726712834089994,0.0006641323561780155,0.7386454939842224,0.018555814400315285,0.034650541841983795,0.20451053977012634
23_fs_2,0.0025279633700847626,0.00984327495098114,0.002751782303676009,0.7309122681617737,0.01435044314712286,0.16601523756980896,0.07359904795885086
23_pg_2,0.0030467985197901726,0.014111515134572983,0.01257544569671154,0.4788753092288971,0.40484198927879333,0.06923641264438629,0.01731249690055847
23_pg_3,0.0032351226545870304,0.0032004916574805975,0.022552374750375748,0.0358106791973114,0.2762821912765503,0.2785051763057709,0.3804139792919159
23_ps_1,0.006429813802242279,0.06088729575276375,0.015552431344985962,0.060952622443437576,0.4555239677429199,0.03079999051988125,0.3698538839817047
23_ps_2,0.012060774490237236,0.01311512291431427,0.037855878472328186,0.002917828969657421,0.6463668346405029,0.03053915873169899,0.25714436173439026
23_ps_3,0.013427522033452988,0.0030025842133909464,0.6275908350944519,0.008060687221586704,0.1222967579960823,0.17588461935520172,0.04973702132701874
23_rg_3,0.012982570566236973,0.09813366085290909,0.01572815701365471,0.023351099342107773,0.20790287852287292,0.09154040366411209,0.5503612756729126
23_rg_4,0.001000730087980628,0.003107264172285795,0.006651206873357296,0.006201953161507845,0.18451274931430817,0.020170757547020912,0.7783553600311279
23_rs_1,0.11245918273925781,0.0725206509232521,0.004185073543339968,0.0026398738846182823,0.36968809366226196,0.0012985996436327696,0.43720853328704834
23_rs_2,0.0007097248453646898,0.00295173074118793,0.00016005398356355727,0.024162860587239265,0.04043159261345863,0.0009261794039048254,0.9306578040122986
23_rs_3,0.43212321400642395,0.023452982306480408,0.0024636690504848957,0.0021621854975819588,0.14433416724205017,0.0058290655724704266,0.38963478803634644
23_sg_1,0.003341641742736101,0.003260016208514571,0.0011442904360592365,0.8834056854248047,0.017527401447296143,0.032932646572589874,0.05838826671242714
23_sg_2,0.0008651040261611342,0.0026758189778774977,0.20088839530944824,0.00030215445440262556,0.6256434917449951,0.07264146208763123,0.09698353707790375
23_ss_1,0.030844658613204956,0.00434779142960906,0.16792333126068115,0.016291238367557526,0.09122878313064575,0.42182573676109314,0.267538458108902
23_ss_2,0.011054953560233116,0.002066326327621937,0.07744796574115753,0.025922032073140144,0.08193203806877136,0.4235001802444458,0.3780764639377594
23_tg_1,0.0006474228575825691,0.004446479957550764,0.0018979490268975496,0.008633865974843502,0.4641183018684387,0.00030296994373202324,0.5199530720710754
23_tg_2,0.0004734301473945379,0.0017187815392389894,0.003475019708275795,0.0011447066208347678,0.6573829650878906,0.0005018612137064338,0.3353032171726227
23_tg_3,0.000346423068549484,0.0018310337327420712,0.008147991262376308,0.004351081792265177,0.5019375681877136,0.0035637780092656612,0.47982221841812134
23_ts_1,0.01582494005560875,0.009402078576385975,0.0044526769779622555,0.0026094180066138506,0.6810235977172852,0.002019254257902503,0.28466811776161194
23_ts_2,0.003931642509996891,0.00440186308696866,0.004133555572479963,0.0010162575636059046,0.591258704662323,0.007671279367059469,0.38758668303489685
23_ts_3,0.010544233955442905,0.0059087155386805534,0.011623992584645748,0.0014146972680464387,0.7207280993461609,0.04085950553417206,0.20892082154750824
24_dg_1,0.033007342368364334,0.0015636625466868281,0.0008422947721555829,0.002115813782438636,0.8255549073219299,0.0037775374948978424,0.13313841819763184
24_dg_2,0.09322557598352432,0.0231049582362175,0.0015884519089013338,0.027775676921010017,0.7041351199150085,0.0015378884272649884,0.14863230288028717
24_dg_3,0.04867203161120415,0.13838861882686615,0.001920210081152618,0.09232322871685028,0.42602086067199707,0.0029026088304817677,0.2897724211215973
24_ds_1,0.20605231821537018,0.0093049556016922,0.0012633155565708876,0.020975448191165924,0.5800332427024841,0.001393290120176971,0.1809774786233902
24_ds_2,0.1056213304400444,0.015160649083554745,0.00142846314702183,0.012123450636863708,0.5249095559120178,0.0018707325216382742,0.3388858437538147
24_ds_3,0.09124654531478882,0.06815893948078156,0.0012882852461189032,0.05042864754796028,0.49685412645339966,0.00140678184106946,0.2906166911125183
24_ds_4,0.02973886765539646,0.8250687122344971,0.00030331697780638933,0.0018226000247523189,0.048469219356775284,0.001600582036189735,0.09299669414758682
24_fg_1,0.0053714546374976635,0.0019305301830172539,0.00043007422937080264,0.49377554655075073,0.2256578505039215,0.005454957950860262,0.26737961173057556
24_fg_2,0.0046977391466498375,0.003003086429089308,0.00039337610360234976,0.6092714667320251,0.29604750871658325,0.005592255387455225,0.08099455386400223
24_fg_3,0.009499874897301197,0.001103042159229517,0.0007799931336194277,0.8997531533241272,0.006776404567062855,0.07776927202939987,0.004318286664783955
24_fg_4,0.004805021453648806,0.0010738740675151348,0.000195136628462933,0.9109052419662476,0.016135232523083687,0.0026604332961142063,0.06422501802444458
24_fs_1,0.004668460227549076,0.000655468029435724,0.0002969331981148571,0.5328249335289001,0.1298174113035202,0.006897126790136099,0.32483971118927
24_fs_2,0.00452835951000452,0.0011701929615810513,0.00028900307370349765,0.8754215240478516,0.026787448674440384,0.00577879324555397,0.08602475374937057
24_fs_3,0.010631593875586987,0.005598591640591621,0.0012156007578596473,0.8413143157958984,0.06152040511369705,0.018953733146190643,0.060765769332647324
24_fs_4,0.005755994468927383,0.004304436035454273,0.000888156471773982,0.852837085723877,0.059428032487630844,0.014502480626106262,0.062283843755722046
24_ps_1,0.001434975303709507,0.00013611573376692832,0.020444117486476898,0.001970191951841116,0.02555989846587181,0.8561756014823914,0.09427916258573532
24_ps_4,0.0021578914020210505,0.0003263389226049185,0.001240754616446793,0.02933759056031704,0.09236457198858261,0.30098843574523926,0.5735844969749451
24_sg_1,0.007136103697121143,0.003309894585981965,0.008977538906037807,0.01941852457821369,0.23366336524486542,0.5280715823173523,0.19942298531532288
24_sg_2,0.006487354636192322,0.001609229831956327,0.0035873919259756804,0.0030902274884283543,0.6758236885070801,0.13743872940540314,0.1719633936882019
24_ss_1,0.002926203655079007,0.000169714170624502,0.10164579749107361,0.001592362648807466,0.05638499930500984,0.7261689305305481,0.11111198365688324
24_ss_2,0.0034905271604657173,0.0004246777098160237,0.0007037807372398674,0.07528261095285416,0.04827910661697388,0.4678865671157837,0.40393275022506714
24_tg_1,0.003936974797397852,0.0005345665267668664,0.0004048187402077019,0.0016846013022586703,0.8923789262771606,0.00038895689067430794,0.10067107528448105
24_tg_3,0.014934029430150986,0.00027730109286494553,0.00041237074765376747,0.00012317634536884725,0.9592786431312561,0.00029194296803325415,0.024682506918907166
24_ts_1,0.19487544894218445,0.005052495747804642,0.0013530293945223093,0.011557207442820072,0.5882067680358887,0.0019637674558907747,0.19699127972126007
24_ts_2,0.09279982000589371,0.0024320536758750677,0.0010730957146734,0.008055467158555984,0.6790589690208435,0.0016673104837536812,0.2149132788181305
24_ts_4,0.02406935766339302,0.000641065591480583,0.00047930661821737885,0.00473959743976593,0.7916540503501892,0.0010306707117706537,0.17738604545593262
25_dg_1,0.033892203122377396,0.238608255982399,0.02226240001618862,0.026818495243787766,0.3346215784549713,0.04005352407693863,0.3037435710430145
25_dg_2,0.012756465934216976,0.05261463671922684,0.02141302451491356,0.0128982188180089,0.5179973244667053,0.0681106224656105,0.3142097294330597
25_dg_3,0.05014645308256149,0.08250102400779724,0.006400112994015217,0.09489516913890839,0.5268161296844482,0.03278733789920807,0.2064538151025772
25_dg_4,0.014889840967953205,0.019324053078889847,0.0038898319471627474,0.4563963711261749,0.3685990273952484,0.03597763553261757,0.10092321783304214
